Country,Country code,State,State code,State type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Electricity generation,Fuel,Other Fossil,%,90.66
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Electricity generation,Fuel,Solar,%,6.99
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Hydro,%,0.01
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Other Fossil,%,7.81
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Solar,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-03-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Hydro,%,2.43
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Other Fossil,%,90.38
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Solar,%,7.2
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Hydro,%,0.01
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Other Fossil,%,7.56
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Solar,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-04-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Hydro,%,0.82
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Other Fossil,%,91.55
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Solar,%,7.63
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Other Fossil,%,7.81
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Solar,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-05-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Hydro,%,5.44
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Other Fossil,%,86.47
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Solar,%,8.09
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Hydro,%,0.02
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Other Fossil,%,7.56
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Solar,%,0.05
India,IND,Andaman and Nicobar,AN,Union territory,01-06-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Hydro,%,5.21
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Other Fossil,%,84.29
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Solar,%,10.5
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Hydro,%,0.02
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Other Fossil,%,7.81
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Solar,%,0.07
India,IND,Andaman and Nicobar,AN,Union territory,01-07-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Hydro,%,11.29
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Other Fossil,%,78.76
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Solar,%,9.95
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Hydro,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Other Fossil,%,7.81
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Solar,%,0.07
India,IND,Andaman and Nicobar,AN,Union territory,01-08-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Hydro,%,21.08
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Other Fossil,%,45.57
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Solar,%,33.35
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Hydro,%,0.12
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Other Fossil,%,7.28
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Solar,%,0.37
India,IND,Andaman and Nicobar,AN,Union territory,01-09-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Hydro,%,19.55
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Other Fossil,%,64.61
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Solar,%,15.84
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Hydro,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Other Fossil,%,4.03
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Solar,%,0.07
India,IND,Andaman and Nicobar,AN,Union territory,01-10-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Hydro,%,7.24
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Other Fossil,%,86.9
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Solar,%,5.87
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Hydro,%,0.04
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Other Fossil,%,14.62
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Solar,%,0.07
India,IND,Andaman and Nicobar,AN,Union territory,01-11-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Hydro,%,11.33
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Other Fossil,%,66.13
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Solar,%,22.54
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Hydro,%,0.02
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Other Fossil,%,4.05
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Solar,%,0.09
India,IND,Andaman and Nicobar,AN,Union territory,01-12-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Coal,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Gas,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Hydro,%,8.22
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Nuclear,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Other Fossil,%,67.58
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Andaman and Nicobar,AN,Union territory,01-01-2021,Electricity generation,Fuel,Solar,%,24.2
